,city,company,country,date,description,expired,indeedApply,jobkey,jobtitle,latitude,longitude,origin,snippet,source,sponsored,state
191,Santa Clara,Palo Alto Networks,US,"Tue, 15 Mar 2016 22:22:25 GMT","As a Cloud System Architect, you will be responsible for system design and implementation of our cloud services including but not limited to Wildfire, URL filtering, and autofocus. You will be one of the key members deciding what/how data needs to be collected and analyzed and what direction our product is going to take. The work also involves making sure the right platform and technology is used , working with development team to design and implement it and working across multiple teams such as product manager, malware researchers and data scientists.  If you are a motivated, creative, passionate, team-player, hands on and hard working individual who wants to contribute and make a difference, we would love to talk to you.  Responsibilities: Review our current architecture and proposed new architecture for our hyperscale computing cloud services. Review our non-functional requirements such as high availability, response time, scalability and provide solutions to satisfy them. Review our data model and decide if/how we should collect more data; how we can improve our data model to have a more efficient system and reduce manual processes. Analyze existing systems and provide models to explain their behaviors and pro-actively identify components that need review and redesign. Work with devops to make sure there are tools in place for monitoring the system, and log management to effectively handle incidents. Review our data engineering models and data ingestion pipelines Work directly with our research teams to build tools for massive data set analysis. Requirements:  Can-do attitude on problem solving, quality and ability to execute. 8+ years work experience in hands on development. Excellent interpersonal and teamwork skills. Experience in environment with hyperscale requirement. Experience in architecture and designs in environment with several moving components and hundreds of terabytes of data. Experience with large data processing tools such as Hadoop, Hbase, Cassandra, Elastic-search, Kafka. Hands-on with great OO programming skills. Previous experience working with data scientists is a plus.  About Palo Alto Networks Palo Alto Networks is the next-generation security company, leading a new era in cybersecurity by safely enabling applications and preventing cyber breaches for tens of thousands of organizations worldwide. Built with an innovative approach and highly differentiated cyberthreat prevention capabilities, our game-changing security platform delivers security far superior to legacy or point products, safely enables daily business operations, and protects an organization's most valuable assets. Find out more at www.paloaltonetworks.com.  Fast Facts  Serve more than 26,000 customers in over 140 countries across multiple industries. Almost half of the Global 2000 that rely on Palo Alto Networks to improve their cybersecurity posture. Fiscal year 2015 revenue was $928.1 million, a 55% year over year growth that significantly outpaced the industry Ranked an enterprise firewall market leader by Gartner in 2011, 2012, 2013 and 2014 (published April 2015). dded more than 1,000 customers per quarter for the last 15 consecutive quarters. Partnered with elite IT leaders such as VMware, Citrix, Splunk, and Symantec. Earned the TSIA Outstanding rating (2015) for commitment to customer support and the STAR Award for innovation (2014) in the delivery of excellent support. Named best place to work by the Silicon Valley Business Journal. 2,600+ employees worldwide. Global support organization with teams in the Americas, EMEA, Asia, and Japan. IPO July 2012; stock symbol on the NYSE: PANW. For more information, please visit www.paloaltonetworks.com .  #LI-KB1",false,false,cd2c72c600c5fb18,Cloud System Architect,37.381653,-121.967735,san+jose%2C+ca,"Previous experience working with data scientists is a plus. The work also involves making sure the right platform and technology is used , working with...",Palo Alto Networks,false,CA
192,Santa Clara,Huawei,US,"Tue, 01 Mar 2016 07:28:36 GMT","Futurewei’s Big Data Innovation team is looking for a senior data engineer who has strong programming skills and knowledge/experience with big data and data analytics technologies. You will work closely with data scientists to develop big data analytics products.  Responsibilities: Building distributed computation clusters (Hadoop/Spark) for massive data storage and analysis.  Support data scientists to clean data on Hadoop/Spark clusters.  Work with data scientists to perform ETL tasks on big datasets.  Requirements: B.S., M.S., or Ph.D. in computer science or related fields  Experience with big data platforms (e.g., Hadoop, Hive, Spark).  Familiar with relational databases and SQL.  Proficient with a scripting language (e.g., Python/Perl), an analytics language (e.g., Python/R), and a programming language on big data platform",false,false,acac0e032a1a06d0,Senior Data Engineer,37.35165,-121.95055,san+jose%2C+ca,You will work closely with data scientists to develop big data analytics products. Support data scientists to clean data on Hadoop/Spark clusters....,Huawei,false,CA
193,Mountain View,Google,US,"Wed, 16 Mar 2016 13:34:31 GMT","Project Wing is working on self-flying vehicles that could open up entirely new approaches to delivering goods and services—including options that are cheaper, faster, less wasteful and more environmentally sensitive than what’s possible today. Project Wing is a part of X.  You have strong computer science skills and an interest in aviation. You are a whiz with spatial data structures and efficient algorithms. You also have an interest in airspace management practices and think that flying airplanes is cooler than crashing airplanes. Responsibilities  Design and develop distributed backend service that integrates changing data from several peer nodes into a consistent spatial representation sufficient to support rapid route validation.  Use well-known policies and procedures to create, manage, distribute, use, store, and revoke digital certificates and manage public-key encryption for operators and aircraft.  Work with your teammates and Google's Security Team to implement a secure, non-breakable environment for deploying an Airspace service that supports authentication, encryption, and non-repudiation.  Produce well-documented and thought-out APIs to be used by external organizations to efficiently share distributed state and request validation of spatial and temporal route information.  Participate in our team's software development processes, including: software design, implementation, and review; test design, implementation, and review; process feedback and improvements.  Minimum Qualifications  Experience with spatial/geometric reasoning or experience with libraries/tools for manipulating and reasoning about 3D shapes.  Experience applying computer science at a large scale, for example in a high-qps environment.  Preferred Qualifications  Experience with distributed messaging and/or job replication techniques.  Experience with authentication and authorization systems or certificate management.  Experience with quality-audited environments that use traceable requirements, design documents, and test-plans.  Knowledge of National Airspace System (NAS).  Able to define and execute an ambiguous project: identify requirements, explore concepts, design, then implement solutions.  Willing to design and write software developed according to a rigorous process.  Area  X is a moonshot factory where uncomfortably ambitious, potentially world-changing new ideas such as self-driving cars, balloon-powered Internet and smart contact lenses are developed and taken out into the world. X projects have the potential to transform the lives of billions of people and make the world a radically better place. We’re a team of makers, entrepreneurs, engineers and scientists with deep technical expertise who love the challenge of the seemingly impossible. X was formerly known as Google[x].",false,false,42f32b4926a65c75,"Software Engineer, Airspace Management (Wing), X",37.384617,-122.08242,san+jose%2C+ca,"We’re a team of makers, entrepreneurs, engineers and scientists with deep technical expertise who love the challenge of the seemingly impossible....",Google,false,CA
194,Palo Alto,Stanford Health Care,US,"Fri, 18 Mar 2016 00:20:31 GMT","Job Description: Supervise the work of laboratory personnel engaged in performing routine and specialized technical procedures, including planning laboratory work, evaluating work performed and handling procedural and technical laboratory problems.  Essential Functions  The essential functions listed are typical examples of work performed by positions in this job classification. They are not designed to contain or be interpreted as a comprehensive inventory of all duties, tasks, and responsibilities. Employees may also perform other duties as assigned. Employees must abide by all Joint Commission Requirements including but not limited to sensitivity to cultural diversity, patient care, patient's rights and ethical treatment, safety and security of physical environments, emergency management, teamwork, respect for others, participation in ongoing education and training, communication and adherence to safety and quality programs, sustaining compliance with National Patient Safety Goals, and licensure and health screenings. Must perform all duties and responsibilities in accordance with the Service Standards of the Hospital(s).  Designs appropriate work schedules for subordinate employees and plans daily work assignments in order to maintain adequate staffing to meet customer service needs.  Develops and implements department specific processes/procedures and quality control programs to ensure reliability of testing procedures, proper function of laboratory equipment and compliance to safety/health and state/federal regulations.  Monitors and evaluates, equipment, systems and supplies to ensure operational efficiency and reliability of results.  Perform all human resource management responsibilities such as conducting employee performance appraisals, promotions, transfers, interviews, hiring, disciplining, and termination of employees.  Perform other duties as requested  Prepares technical reports reflecting department process volume, testing results, analysis, adverse trends, conclusions or recommendations for management and other hospital personnel.  Supervises laboratory personnel engaged in performing routine and specialized technical procedures. Plans laboratory work assignments, evaluates work performed and provides direction decisions in handling procedural and technical problems.  All qualified applicants will receive consideration for employment without regard to race, sex, color, religion, national origin, protected veteran status or on the basis of disability.  Qualificiations: Minimum Qualifications  Any combination of education and experience that would likely provide the required knowledge, skills and abilities as well as possession of any required licenses or certifications is qualifying.  Education: Bachelor's degree in a work-related discipline/field from an accredited college or university  Experience: Two (2) years of progressively responsible and directly related work experience. Several years of experience in a busy microbiology lab. Experience with molecular techniques preferred. License/Certification: Clinical Laboratory Scientist (CLS)  Knowledge, Skills, and Abilities These are the observable and measurable attributes and skills required to perform successfully the essential functions of the job and are generally demonstrated through qualifying experience, education, or licensure/certification.  Ability to analyze data, draw conclusions and interpret results Ability to communicate effectively, both orally and in writing Ability to develop financial budgets and manage expenses Ability to plan, organize, develop tactical plans and set priorities Ability to solve problems and identify solutions Ability to supervise, coach, mentor, train, and evaluate work results Ability to work effectively both as a team player and leader Knowledge of chemistry, biology, microbiology and related laboratory sciences Knowledge of laboratory controls, methods, procedures and regulations Knowledge of mathematics general science and laboratory techniques  Physical Requirements and Working Conditions The Physical Requirements and Working Conditions in which the job is typically performed are available from the Occupational Health Department. Reasonable accommodations will be made to enable individuals with disabilities to perform the essential functions of the job.",false,false,a16ece07bec55d7c,Microbiology Lab Supervisor,37.417583,-122.15934,san+jose%2C+ca,Clinical Laboratory Scientist (CLS). The Physical Requirements and Working Conditions in which the job is typically performed are available from the...,Stanford Health Care,false,CA
195,Los Altos Hills,Sutter Health,US,"Wed, 16 Mar 2016 00:04:51 GMT","Description: A full-service acute care facility serving the residents of Tracy for over 60 years, Sutter Tracy Community Hospital (STCH) has a total of 82 inpatient beds. STCH provides a wide range of inpatient and outpatient services including\: a 24-hour emergency department, inpatient and ambulatory surgical services, endoscopy lab, intensive care, diagnostic imaging, laboratory and rehabilitation services including physical, speech and occupational therapy. STCH also has specialized care for Hemodialysis, Family Birthing Center, Continence Center and a Pain Management Center. STCH is a not-for-profit, community-based hospital, affiliated with Sutter Health since 1993. For more information about Sutter Tracy Community Hospital, please visit www.suttertracy.org  Under the supervision of the section supervisor, the Clinical Laboratory Scientist performs generalized and specialized assignments or functions in clinical laboratory technology. The position is primarily responsible for evaluation, correlation, monitoring and reporting of the results of an examination of biological specimens for the purpose of obtaining scientific data which is used to determine the presence, progress and source of disease or physiological condition.Qualification:  MINIMUM POSITION REQUIREMENTS\: Education\: Bacculaureate degree in Biology or a related science Valid California Clinical Laboratory Scientist license ASCP certification preferred  Knowledge\: Theory and test applications of Clinical Chemistry Hematology/Microscopy Transfusion service Coagulation  Experience\: Current experience as a Clinical Laboratory Scientist in one or more sections of the laboratory is highly desirable.  Experience providing laboratory testing for a similar patient population (pediatric, neonatal, oncology, perinatal, and cardiac) is highly desirable.  Experience working in a laboratory with a computerized laboratory information system is highly desirable.",false,false,134791a8b65dc8b2,Clinical Lab Scientist (Full Time/Variable),37.37912,-122.13736,san+jose%2C+ca,"Under the supervision of the section supervisor, the Clinical Laboratory Scientist performs generalized and specialized assignments or functions in clinical...",Sutter Health,false,CA
196,Palo Alto,Roland & Associates,US,"Sun, 20 Mar 2016 03:34:28 GMT","Job Description  If offered this position, you will be our company's first data scientist to leverage the terabytes of diverse data systems to directly improve our algorithms and buying strategies. You will also heavily influence our product roadmap wherein you will have to collaborate with the founders and the product team on ideas, and with the engineering team to create great analysis tooling and make our data sets accessible.  We would love to see you on-board: Bachelors Degree in Physics, Statistics, Math or Engineering.  More than 5 years of experience in data science. Code in either Python, R or Clojure to perform data analysis. Excellent academic record. Compensation: Excellent Base Salary + Great Benefits Package Note: U.S. Citizens / Green Card Holders / EAD / H1B Visa Candidates can apply. Qualifications  null  Additional Information  We embrace diversity and equal opportunity in a serious way. We are committed to building a team that represents a variety of backgrounds, perspectives, and skills. The more inclusive we are, the better our work will be. Passionate and Dynamic Professionals please apply with your updated resume. Shoot your resumes to saisree @ roljobs.com to get an instant response",false,false,0a3be227e45f399b,"Data Scientist - Python, R or Clojure",37.43956,-122.14286,san+jose%2C+ca,"Code in either Python, R or Clojure to perform data analysis. If offered this position, you will be our company's first data scientist to leverage the terabytes...",Roland & Associates,false,CA
197,Palo Alto,MSD,US,"Sat, 19 Mar 2016 04:52:13 GMT","Associate Scientist - Protein Purification & Characterization-BIO004520  Description  Merck & Co., Inc. Kenilworth, N.J., U.S.A. known as Merck in the United States and Canada, is a global health care leader with a diversified portfolio of prescription medicines, vaccines and animal health products. Today, we are building a new kind of healthcare company – one that is ready to help create a healthier future for all of us.  Our ability to excel depends on the integrity, knowledge, imagination, skill, diversity and teamwork of an individual like you. To this end, we strive to create an environment of mutual respect, encouragement and teamwork. As part of our global team, you’ll have the opportunity to collaborate with talented and dedicated colleagues while developing and expanding your career.  We are looking for a talented protein purification and analytical biochemist to purify and carry out extensive characterization of recombinant proteins and monoclonal antibodies expressed within the Protein Sciences Department at Merck Palo Alto.   Candidates should have hands on experience in protein purification. Candidates must be knowledgeable in protein purification, analytical, and biophysical characterization methods such as HPLC (SEC, IEX, RP), capillary electrophoresis, cIEF, dynamic and static light scattering, DSC. Ability to analyze, interpret, and effectively present data at group and departmental meetings is required. Experience with high-throughput analytical methods is a plus Strong hands-on experience in troubleshooting and routine instrument maintenance. Hands on experience with AKTA FPLCs, Waters and Agilent HPLC instruments is a plus Experience in the pharmaceutical or biotechnology industry is a plus  Qualifications  Education:  Bachelor’s Degree  Required:  Minimum of 1 year work experience in protein purification and analytical characterization. Solid and proven theoretical basis and hands on experience in protein purification and characterization Strong data analysis sills Excellent written and verbal communication skills, including the ability to clearly present findings in front of groups Strong organizational skills  Preferred:  High-throughput analytical characterization of proteins and antibodies.  Our employees are the key to our company’s success. We demonstrate our commitment to our employees by offering a competitive and valuable rewards program. Our Company’s benefits are designed to support the wide range of goals, needs and lifestyles of our employees, and many of the people that matter the most in their lives. If you need an accommodation for the application process please email us at staffingaadar@merck.com.  Search Firm Representatives Please Read Carefully: Merck & Co., Inc. is not accepting unsolicited assistance from search firms for this employment opportunity. Please, no phone calls or emails. All resumes submitted by search firms to any employee at Merck via email, the Internet or in any form and/or method without a valid written search agreement in place for this position will be deemed the sole property of Merck. No fee will be paid in the event the candidate is hired by Merck as a result of the referral or through other means.  Visa sponsorship is not available for this position.  For more information about personal rights under Equal Employment Opportunity, visit:  EEOC Poster  EEOC GINA Supplement?  Merck is an equal opportunity employer, Minority/Female/Disability/Veteran – proudly embracing diversity in all of its manifestations.  Job: Biology-Discovery  Job Title: Assoc. Scientist, Biology-Discovery  Primary Location: NA-US-CA-Palo Alto  Employee Status: Regular  Travel: Yes, 5 % of the Time  Number of Openings: 1  Company Trade Name: Merck",false,false,70672e71cf122cd3,Associate Scientist - Protein Purification & Characterization Job,37.43956,-122.14286,san+jose%2C+ca,"Known as Merck in the United States and Canada, is a global health care leader with a diversified portfolio of prescription medicines, vaccines and animal...",MSD,false,CA
198,Fremont,Triple Ring Technologies,US,"Thu, 03 Mar 2016 05:17:50 GMT","Summer Intern: Research Assistant/ Programmer – Location: Newark, CA Headquartered in Newark, CA, Triple Ring Technologies is an innovative technology and product development company that partners with clients to deliver complete solutions from conceptual design through product launch. Our highly interdisciplinary team includes senior professionals from industry, finance, and academia, with extensive experience in medical device, life science, clean tech, security, and industrial technologies. We both challenge and rely upon each other for technical excellence and for real-world engineering and commercial wisdom. To apply for this position, please go online to http://tripleringtech.com/AU_careers.html  What you will learn: Research and Development processes Conduct research in an industrial setting Develop a new software tool Work on a code base with multiple developers Verification and Validation of software tool Job Summary In this role you will work with the X-ray and Imaging Group and you will assist to develop and validate our new simulation platform. Our simulation platform is based on a Monte Carlo simulation package developed by CERN and is used for explosive detection using X-rays and for verifying dose in e-beam sterilization. You will help to acquire data with our in-house X-ray equipment and at an e-beam sterilization company. You will customize our tool to perform simulations reproducing experimental results. You will work closely with Triple Ring Technologies' engineers and scientists in a fast-paced, multidisciplinary and collaborative environment. You must have hands on experience in data analysis using tools such as Matlab and you must be familiar with C++. Understanding of ionizing radiation is a plus. Responsibilities Development and documentation of code Develop and execute an experimental plan Document findings Education, Experience and Skills Bachelor's degree in Computer Science, Bioengineering, Physics or equivalent Experience in programming Triple Ring Technologies is an equal opportunity employer and is committed to workforce diversity. Qualified applicants will receive consideration with regard to age, race, color, religion, sex, sexual orientation or national origin.",false,true,9182aec617f15ac2,Research Assistant/Programmer Summer Intern,37.546703,-121.98351,san+jose%2C+ca,"You will work closely with Triple Ring Technologies' engineers and scientists in a fast-paced, multidisciplinary and collaborative environment....",Triple Ring Technologies,false,CA
199,Palo Alto,Theranos,US,"Thu, 03 Mar 2016 09:09:26 GMT","Determine and implement technology combinations of large quantities of scientific measurement data to solve specific scientific and business problems. Develop extensible, scalable, and reliable software. Model complex molecular dynamics and interactions. Interact with diverse teams to define interfaces and understand dependencies. Write detailed technical documents. Understand and affect the product directions. REQUIREMENTS Master's or Ph.D in Computer Science, Computational Biology and Bioinformatics, Statistics, Information Theory, Applied Math, or related discipline from a top tier technical university and superior academic credentials. Structured thinker, effective communicator, and team player with the ability to work with dynamic teams. Strong skills in statistical analysis, understanding of data mining techniques, probability theory, experimental statistical design and analysis, and stochastic processes. Strong skills in algorithms and working with large volumes of data. Familiarity and experience in different phases of software development life cycle. Good understanding of algorithms, data structures, optimization techniques, and object-oriented programming. Good programming skills in Java, C/C++, Python, PERL, Matlab, R, SQL in a UNIX/Linux environment. Experience with database access methodologies. Experience with pharmaceutical/medical/clinical data is a plus.",false,false,307195ff3dfc8626,Scientist (Bioinformatics),37.43956,-122.14286,san+jose%2C+ca,Determine and implement technology combinations of large quantities of scientific measurement data to solve specific scientific and business problems....,Theranos,false,CA
200,Los Gatos,Netflix,US,"Tue, 15 Mar 2016 22:57:22 GMT","Do you spend your time thinking about simple, elegant code? Are you a highly skilled software engineer who wants to build useful tools, web services, and APIs? Do you long for a chance to make it easier to consume, process, and understand data? Are you an expert in python, but often feel like dabbling in new languages when it makes sense?   We are seeking a talented software engineer to work on the tools and microservices that make up our big data platform. Netflix is ingesting hundreds of terabytes of data a day and has petabytes of data in the data warehouse. We work hard to build a platform that allows our data scientists to deal with this data at scale. But that isn't the only way that we need to interact with the data. This is where you come in. Whether it is building tools to allow for better exploration and visualization of the data, creating services to help coordinate work on the platform, or dreaming up new ways to write software that is simple yet powerful, we have a lot of hard, exciting problems to solve and many smart people to work with while we make Netflix the best place to enjoy movies and TV worldwide.   This is your dream job if you:   Value simplicity and clarity in design. Our engineering strongly reflects this value Want to build a platform to solve interesting data problems Pride yourself on being an expert software engineer Love to build software in the cloud Desire to be constantly learning new things and can make good forward thinking judgments about new technology Have a BS/MS/PhD in Computer Science or related field   Technologies we use:   Python, plus other languages where it makes sense Pandas, numpy, scipy, cherrypy among other useful python libraries Git for source control The right technologies for the problem at hand. We're flexible and open to rapid change",false,false,a7c7600fb8a3ae51,Senior Software Engineer - Big Data Cloud Infrastructure,37.225273,-121.97253,san+jose%2C+ca,We work hard to build a platform that allows our data scientists to deal with this data at scale. Netflix is ingesting hundreds of terabytes of data a day and...,Netflix,false,CA
201,Mountain View,Google,US,"Thu, 17 Mar 2016 07:32:42 GMT","Project Wing is working on self-flying vehicles that could open up entirely new approaches to delivering goods and services—including options that are cheaper, faster, less wasteful and more environmentally sensitive than what’s possible today. Project Wing is a part of X.  The Project Wing team is developing an aerial delivery system based on self-flying aircraft (UAVs) operating in commercial air space.  As an engineer for Project Wing, you have excellent technical education and experience in estimation and perception techniques, simulation, and multi-modal sensor fusion. You have an outstanding track record of successful development of complex sensing and perception solutions from concept through successful deployment of technology into the marketplace. You have a proven ability to work within teams of highly talented, diverse engineers through solving tough technology problems that enable valuable business solutions.  Your primary responsibility includes developing the navigation and perception solutions that enable safe and reliable operation of self-flying aircraft in close proximity to people, terrain, buildings, and other ground obstructions. You are skilled at collaborating with cross-disciplinary team members to invent and create efficient technological solutions with creative and prolific skill. You have a bias for action and can break down complex problems into steps that drive technology development at Google speed. Responsibilities  Create innovative, reliable, and efficient navigation and perception solutions to enable new and challenging aircraft capabilities.  Work with multidisciplinary engineering teams to identify solutions and take them from concept to production.  Participate in and support testing and integration efforts for the navigation and perception systems.  Perform detailed analyses of system designs and test data, communicating the results to the Project Wing team and external partners and agencies.  Minimum Qualifications  MS degree in Robotics, Aerospace, Mechanical Engineering, Computer Science, or equivalent practical experience. 3 years of experience working with visual odometry, visual SLAM or other techniques, involving optimal estimation of camera motion or scene geometry from imagery with aerial or ground vehicles. Experience programming in C/C++. Experience in estimation, dynamics, and controls.  Preferred Qualifications  5 years of experience working with multiple of the skills listed as minimum qualifications.  2 years of industry experience working with multiple of the skills listed as minimum qualifications.  Experience with one or more of the following: visual/inertial integration, aerial image registration, point cloud processing, path planning.  Experience specifying, selecting, and integrating cameras and other sensors.  Area  X is a moonshot factory where uncomfortably ambitious, potentially world-changing new ideas such as self-driving cars, balloon-powered Internet and smart contact lenses are developed and taken out into the world. X projects have the potential to transform the lives of billions of people and make the world a radically better place. We’re a team of makers, entrepreneurs, engineers and scientists with deep technical expertise who love the challenge of the seemingly impossible. X was formerly known as Google[x].",false,false,3c6ae8af1d6784c6,"Computer Vision Engineer, Guidance Navigation and Control (Wing), X",37.384617,-122.08242,san+jose%2C+ca,"We’re a team of makers, entrepreneurs, engineers and scientists with deep technical expertise who love the challenge of the seemingly impossible....",Google,false,CA
202,Palo Alto,Jazz Pharmaceuticals,US,"Wed, 23 Mar 2016 20:52:14 GMT","This position will oversee the scientific, technical, regulatory, and compliance components of outsourced nonclinical studies including pharmacology, pharmacokinetic, pharmacodynamic, bioanalytical, and toxicology studies to support small and large molecule drug development from concept stages through registration and post-marketing. Essential Functions Initiate and ensure timely CRO selection, approval of service agreements, work /change orders, track accruals per approved budgets, ensure timely invoice and payments per Jazz SOPs Manage study plans (bids, study outlines, scopes of work, protocols, analysis plans), timelines, deliverables, reviews, approvals and submissions. Study protocol generation and finalization support, exchange of information and test material/samples between sponsor and CRO, data analysis, visualization (graphing), reporting, and presentation to support Jazz Early Development staff. Monitor and review deliverables for completeness, regulatory compliance, and scientific integrity. Prepare and/or QC documents for major and routine/minor regulatory submissions. Management and archival of critical documents, samples, and specimens in collaboration with responsible Jazz team members by establishing and maintaining a physical and online file structure to store and track study related documents Manage central study scheduler for all studies funded by Early Development including nonclinical studies at the academic laboratories funded by Jazz Medical Affairs Proficient knowledge in GLP and GCLP guidelines, Maintain current knowledge of the ICH and regional nonclinical guidances. Required Knowledge, Skills, and Abilities Excellent analytical skills with experience in preclinical data analysis. - Must be detail oriented with strong documentation and organizational skills. Ability to work effectively independently and in cross-functional teams, with scientists at all levels and from various organizations, both academic and industry colleagues, to move projects forward in a timely manner and delivering high quality work products Experience identifying specialized contract laboratories, sourcing and managing. Experience facing inspections by regulatory agencies, a plus Study and/or Project Management experience; PMP certification a plus. Proven ability to oversee CRO's and consultants Experience with GLP and GCLP requirements preferred. Proven ability to work independently and be self-motivated. Strong working knowledge of MS Office, MS Project and GraphPad Prism. Excellent written and oral communication skills Excellent contingency planning and time management skills Ability to think critically and solve problems Ability to navigate and be successful in a fast-paced, highly-matrixed work environment Embody and model Jazz core values Required/Preferred Education and Licenses This position requires a Bachelors or Master’s degree in biological sciences and 5-8 years of related experience in the pharmaceutical or biotechnology industry/CRO experience. Description of Physical Demands Routine mobility within office environment. Routine sitting for extended periods of time. Significant travel to oversee outsourced activities. Operating a computer, printer, telephone and other similar office machinery. Description of Work Environment Work indoors in normal office environment with little exposure to excessive noise, dust, fumes, vibrations and temperature changes. Routine computer use at workstation. May move from one work location to another occasionally. Responsibilities may require a work schedule that may include working outside of “normal” work hours, in order to meet business demands. Public contact requiring appropriate business apparel. Travel expected.  Jazz Pharmaceuticals is an equal opportunity/affirmative action employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender-identity, national origin, disability status, protected veteran status, or any characteristic protected by law.",false,false,f1b82cd2368e3a63,Associate Director/Senior Manager – Nonclinical,37.406998,-122.14846,san+jose%2C+ca,"Manage study plans (bids, study outlines, scopes of work, protocols, analysis plans), timelines, deliverables, reviews, approvals and submissions....",Jazz Pharmaceuticals,false,CA
203,Mountain View,"SanBio, Inc.",US,"Tue, 08 Mar 2016 17:25:26 GMT","Be part of a cell biology team advancing regenerative medicine therapies for CNS diseases.   SanBio is seeking a talented Scientist II to play an important role in the company’s scientific and clinical programs. This position will work with a small team of dedicated neuro- and cell biologists to generate gene expression profiling data instrumental in characterizing the company’s regenerative cell-based product, as well as in discovering its mechanisms of action. The candidate is expected to possess a strong quantitative and analytical background, and demonstrate experience with the use of commercial and open-source bioinformatics software and open-source databases. The candidate should also possess hands-on laboratory experience and familiarity with classical molecular biology techniques (such as RNA, DNA purification and quantification, tissue or cell sample preparation, qPCR, gel electrophoresis, etc)   Independence, leadership, creativity, strong analytical skills, and attention to details are qualities necessary to excel in this position.   This scientist will be responsible for generating microarray data, data mining, building the database, interpreting results, designing and conducting follow up studies, monitoring scientific literature and bringing new technologies in house, as well as communicating findings to the team.   Information and details can be found on the Company website and via the following link to scientific publications:  http://www.san-bio.com  http://www.san-bio.com/news/publications.php   Essential Job Functions and responsibilities:  • Identify best methodologies and vendors for conducting gene/miRNA expression profiling studies.  • Prepare and manage sample submissions  • Analyze and interpret results  • Conduct statistical analyses  • Prepare visual presentations of data  • Conduct validation studies using qRT-PCR  • Design and conduct follow up in-depth studies of pathways.  • Identify technology that is worth bringing in house to efficiently conduct testing of preclinical samples.  • Monitor scientific literature and plan, discuss and implement new experiments and procedures.  • Provide supervision, training, and assistance to others when needed.   Requirements  • PhD in Biological Sciences or Computational Biology with strong quantitative background, involving the analysis of large scale complex data such as next generation sequencing, microarrays, etc., with at least 2 years of experience, or Master’s degree with at least 10 years of experience.  • The ideal candidates will have solid background in biology/molecular biology, bioinformatics and statistics  • Candidate must be able to effectively interpret the analysis results within biological context.   Additional requirements include:  • Proficient with tools and open source software related to data analysis such as gene expression, pathway identification, variants calling, copy number variation identification, structural variants identification, gene fusion, allele specific gene expression, novel transcripts, etc.   SanBio offers a competitive base and incentive compensation package. The Company provides an array of benefits to promote a healthy and creative work environment for its team members. SanBio is an Equal Opportunity Employer.",false,false,0c24c9b9844c133e,Scientist II/ Microarrays,37.38643,-122.06455,san+jose%2C+ca,SanBio is seeking a talented Scientist II to play an important role in the company’s scientific and clinical programs....,DeviceSpace.com,false,CA
204,Santa Clara,Intel,US,"Thu, 10 Mar 2016 05:23:36 GMT",Job Description ,false,false,8412064333db56fe,Product Marketing Intern – Big Data Solutions,37.346153,-121.97802,san+jose%2C+ca,"Develop and implement holistic, cross-divisions, and go-to-market plans to build and re-enforce Intel's leadership in Big Data and Analytics....",Intel,false,CA
205,Sunnyvale,Walmart eCommerce,US,"Wed, 02 Mar 2016 01:48:20 GMT","Position Summary  Through the innovative fusion of retail, social and mobile, @WalmartLabs is redefining Commerce for the largest retailer worldwide. We are a group comprised of the brightest technologists and business people in the industry, excited about the limitless opportunities that this next generation of Commerce will bring to billions of people around the globe, all in an effort to help them save money and live better. As the idea incubator for the world's largest global retailer, we don't just build products, we create experiences. Every day is an opportunity to reshape the landscape of ecommerce while having a lasting impact on the industry. @WalmartLabs taps into the talents of online retail visionaries to design, prototype and build technology-fueled products that bridge the gap between what's next and what's best. @WalmartLabs brings together dozens of engineers, scientists and product experts to execute a cutting edge vision. If you're fluent in the language of innovation, @WalmartLabs is a place to become a leading change agent. Join us. Position Description  5+ years of experience with building scalable, high performing and robust Java applications  Extensive Java / JEE programming experience with a focus on server side components.  Experience with Spring framework.  Extensive experience in developing Web applications using JAX-RS, JAXB and related web technologies.  Experience with open source search engines like solr, lucene or elasticSearch.  Experience with no-sql tenlogies like COuchbase, Cassandra or Hbase.  Advanced scripting skills in at least one of the following: Python, Perl or Shell and willingness to learn new technologies  Experience with Eclipse or other IDE development tools  Experience with Continuous Integration and related tools (i.e. Jenkins, Hudson, Maven)  Experience with Code Quality Governance related tools (Sonar, Gerrit, PMD, FindBugs, Checkstyle, Emma, Cobertura, JIRA, etc)  Experience with Source Code Management Tools (GitHUB, SVN, CVS, Clearcase)  Expertise with some or all of Apache, JBoss / Tomcat, JMS or other application servers like WebLogic, etc.  Knowledge of standard tools for optimizing and testing code  Ability to operate effectively and independently in a dynamic, fluid environment  Bachelor’s degree in Computer Science or closely related field  Minimum Qualifications  Master’s degree or higher in Computer Science or related field Additional Preferred Qualifications  Experience in the search domain highly desirable  Experience with big data methodologies involving Hive/Hadoop/ Spark; knowledge of relational databases  Req ID: 627370BR",false,false,9ad3e7ed52d404a2,Principal Software Engineer,37.368134,-122.03297,san+jose%2C+ca,"@WalmartLabs brings together dozens of engineers, scientists and product experts to execute a cutting edge vision....",Walmart eCommerce,false,CA
